real_time,TIME_SINCE_MARK,CURRENT_STAGE,ALTITUDE_ASL,DOWN_RANGE,SPEED_SURFACE,SPEED_ORBITAL,MASS,ACCELERATION,Q,AO_A,AO_S,AO_D,ALTITUDE_TRUE,PITCH,GRAVITY_LOSSES,DRAG_LOSSES,STEERING_LOSSES,DELTA_V_EXPENDED
196.3636364,188.1198206,6,89388.79476,155457.1289,2734.747656,3070.662834,107.9049406,0.714276071,13.33405713,-1.995286184,-2.822908673,3.455088177,89795.81452,17.80892639,645.4082158,66.55394937,748.5302164,4080.852842
196.5909091,188.3398204,6,89603.96577,156016.2566,2735.577584,3071.554367,107.8552732,0.714449627,12.8854545,-2.190789517,-3.12247351,3.812019744,89999.00526,17.51339417,646.0390951,66.55493485,748.5475453,4082.395927
196.8181818,188.5598202,6,89818.9418,156575.6409,2736.405886,3072.440683,107.8056059,0.714497367,12.4518785,-2.072041104,-3.345729382,3.933710773,90201.88796,17.52245789,646.6687891,66.55589676,748.5656292,4083.939942
197.0454545,188.77982,6,90033.71927,157135.4959,2737.235825,3073.326659,107.7559385,0.714917049,12.03289867,-1.646123031,-3.32767212,3.71270988,90404.46075,17.842099,647.2973056,66.55684098,748.5835935,4085.484674
197.2727273,188.9998198,6,90248.29461,157695.3922,2738.076308,3074.224895,107.7062559,0.715903246,11.62822134,-1.065546394,-3.174810417,3.350660323,90606.72818,18.32858887,647.9246826,66.55777279,748.6010752,4087.030436
197.5,189.2198195,6,90462.66429,158255.7422,2738.920441,3075.126773,107.6565809,0.716564937,11.23735322,-0.496940538,-3.000468876,3.044078542,90808.70186,18.81489868,648.5509432,66.55868022,748.6181994,4088.576926
197.7272727,189.4398193,6,90676.82479,158816.4169,2739.766028,3076.029949,107.6069059,0.716660489,10.85974673,0.043139508,-2.817070035,2.820851542,91010.38793,19.29126892,649.1760925,66.55957398,748.6351333,4090.124124
197.9545455,189.6598191,6,90890.7726,159377.3403,2740.614117,3076.935332,107.5572385,0.716767048,10.49464625,0.578109096,-2.622327904,2.68918855,91211.78827,19.77570496,649.8001392,66.56045641,748.6520241,4091.671666
198.1818182,189.8798189,6,91104.50424,159938.2259,2741.462803,3077.84103,107.5075559,0.716719591,10.14167033,1.134203535,-2.409229056,2.666966062,91412.90548,20.27019653,650.4230922,66.5613147,748.6690405,4093.220656
198.4090909,190.0998187,6,91318.01628,160499.8536,2742.313618,3078.748529,107.4578809,0.717262194,9.800529075,1.711149928,-2.164257157,2.762689456,91613.74228,20.77419434,651.0449615,66.56216282,748.686336,4094.769852
198.6363636,190.3198185,6,91531.30526,161061.3897,2743.168471,3079.659739,107.4081983,0.718346859,9.470889554,2.290777372,-1.887133165,2.970680597,91814.30178,21.28694458,651.6657568,66.56299863,748.7040987,4096.320004
198.8636364,190.5398183,6,91744.36778,161623.4349,2744.024468,3080.571724,107.3585233,0.718685276,9.152384497,2.859930221,-1.58563616,3.271819976,92014.58711,21.80490417,652.2854895,66.5638147,748.7225084,4097.870593
199.0909091,190.7598181,6,91957.20046,162185.598,2744.880591,3081.483433,107.308856,0.718495995,8.844700739,3.402699937,-1.273816804,3.634340061,92214.6018,22.31412354,652.9041704,66.56462148,748.7417332,4099.42199
199.3181818,190.9798179,6,92169.79993,162748.0862,2745.737524,3082.395636,107.259181,0.718664202,8.54749261,3.926072123,-0.968400294,4.044465515,92414.34873,22.82499695,653.5218072,66.56541524,748.761935,4100.973924
199.5454545,191.1998177,6,92382.16286,163310.7427,2746.596765,3083.309743,107.2095136,0.719486298,8.260446023,4.435741144,-0.667955356,4.486398393,92613.83057,23.33435974,654.1384111,66.566193,748.7832761,4102.526551
199.7727273,191.4198174,6,92594.28592,163873.9344,2747.457299,3084.224761,107.1598386,0.719993334,7.983219763,4.937546574,-0.361880872,4.951405454,92813.05053,23.84300232,654.7539913,66.56696237,748.805915,4104.079889
200,191.6398172,6,92806.16582,164437.0872,2748.317815,3085.1393,107.1101713,0.720219622,7.715473314,5.42132488,-0.056646419,5.422177444,93012.0117,24.33894348,655.36856,66.56771839,748.8299796,4105.634016
200.2272727,191.859817,6,93017.79931,165000.982,2749.178423,3086.053688,107.0605039,0.719977873,7.456872036,5.896113869,0.228099183,5.900848103,93210.71728,24.82955322,655.9821229,66.56846249,748.8556043,4107.188668
200.4545455,192.0798168,6,93229.18313,165564.8399,2750.037692,3086.966273,107.0108442,0.719498029,7.207087625,6.382849451,0.46672306,6.399740506,93409.169,25.33275757,656.5946885,66.56919914,748.882967,4108.743424
200.6818182,192.2998166,6,93440.31406,166128.8934,2750.897211,3087.878664,106.9611845,0.719823608,6.965788227,6.885619907,0.642485735,6.914966619,93607.3694,25.84688721,657.2062667,66.56992181,748.9122609,4110.299231
200.9090909,192.5198164,6,93651.18893,166693.0397,2751.758721,3088.792542,106.9115171,0.720942312,6.732645298,7.401547068,0.758359049,7.439446371,93805.32153,26.36611328,657.8168693,66.57063419,748.943639,4111.855892
201.1363636,192.7398162,6,93861.80456,167257.8494,2752.620122,3089.705764,106.8618574,0.721813705,6.507325072,7.904935183,0.843446929,7.948681539,94003.02923,26.86602173,658.4265103,66.57133938,748.9771611,4113.413376
201.3636364,192.959816,6,94072.1578,167822.8499,2753.480859,3090.617818,106.8121748,0.72229546,6.289493304,8.367925275,0.905656285,8.415408307,94200.49663,27.31939697,659.0352025,66.57203052,749.0127669,4114.972209
201.5909091,193.1798158,6,94282.24555,168387.8073,2754.340813,3091.528645,106.7624998,0.722654923,6.078807687,8.766640096,0.947034117,8.816046132,94397.72753,27.70292664,659.6429572,66.57271358,749.0502296,4116.531601
201.8181818,193.3998156,6,94492.06472,168953.1367,2755.199568,3092.437886,106.7128324,0.722739499,5.874944786,9.080899313,0.970933495,9.130935703,94594.72515,27.99728699,660.2497838,66.57338997,749.0891983,4118.091125
202.0454545,193.6198153,6,94701.61225,169518.7781,2756.055078,3093.34209,106.6631574,0.723014238,5.677566873,9.259901739,0.986071773,9.310438465,94791.49256,28.15556946,660.8556992,66.57405148,749.129044,4119.652188
202.2727273,193.8398151,6,94910.8851,170084.656,2756.914774,3094.250801,106.6134748,0.723645884,5.486415892,9.247495269,1.003099775,9.299849762,94988.03407,28.12609863,661.4607005,66.57470632,749.1686535,4121.214212
202.5,194.0598149,6,95119.88027,170650.9121,2757.782252,3095.16915,106.5637922,0.7242988,5.301446104,9.190156365,1.021598284,9.244812514,95184.34709,28.05114441,662.0647677,66.5753531,749.2077151,4122.776738
202.7272727,194.2798147,6,95328.59477,171217.3636,2758.65215,3096.09023,106.5141096,0.724650858,5.122528052,9.145666972,1.041071592,9.202734568,95380.42693,27.98760681,662.6678979,66.57598643,749.2463142,4124.34012
202.9545455,194.4998145,6,95537.02566,171784.1953,2759.523818,3097.013279,106.4644346,0.724885832,4.949507909,9.117913036,1.061555519,9.177407474,95576.27265,27.93960266,663.2700907,66.57661334,749.2845363,4125.903797
203.1818182,194.7198143,6,95745.17001,172350.991,2760.397031,3097.938103,106.4147749,0.725054282,4.782241731,9.109445561,1.081835695,9.171305984,95771.884,27.90940552,663.8713457,66.57723117,749.3225,4127.467716
203.4090909,194.9398141,6,95953.02494,172918.399,2761.272217,3098.865069,106.3651075,0.725325693,4.62058486,9.122174885,1.100469963,9.186110339,95967.26085,27.89873962,664.4716634,66.57783756,749.3603564,4129.032364
203.6363636,195.1598139,6,96160.58757,173485.7713,2762.148547,3099.793279,106.3154478,0.725587773,4.464391777,9.156732491,1.116594992,9.222293862,96162.40318,27.90822144,665.0710443,66.5784378,749.3982544,4130.597668
203.8636364,195.3798137,6,96367.85506,174053.6795,2763.026639,3100.723254,106.2657804,0.725945444,4.313627976,9.212612123,1.129536945,9.279232126,96357.31115,27.93746033,665.6694899,66.57902813,749.4363568,4132.163914
204.0909091,195.5998135,6,96574.82462,174621.7586,2763.906443,3101.654802,106.2161131,0.7262876,4.168188172,9.288046848,1.140204054,9.355332712,96551.98508,27.9849884,666.2670019,66.57960877,749.4748178,4133.731177
204.3181818,195.8198133,6,96781.49346,175189.8808,2764.786686,3102.586268,106.1664381,0.7265554,4.027921625,9.374038217,1.176750679,9.44503321,96746.4255,28.04575806,666.8635831,66.58018351,749.5137283,4135.298965
204.5454545,196.039813,6,96987.85883,175758.4589,2765.668481,3103.519032,106.116786,0.726930824,3.892663834,9.466362288,1.23767473,9.54404139,96940.63304,28.11596375,667.4592359,66.58074755,749.5531363,4136.867016
204.7727273,196.2598128,6,97193.91802,176327.0771,2766.551645,3104.452978,106.0671186,0.727197412,3.76226124,9.565204988,1.298967559,9.64979427,97134.60835,28.19298401,668.0539627,66.58130427,749.5931028,4138.436125
205,196.4798126,6,97399.66835,176896.1544,2767.434635,3105.386616,106.0174513,0.72693513,3.63655377,9.679278924,1.320094542,9.765511874,97328.35198,28.28004456,668.6477647,66.58185493,749.633677,4140.005952
205.2272727,196.6998124,6,97605.10714,177465.6881,2768.318351,3106.320781,105.9677763,0.727133996,3.51535695,9.817198069,1.25479679,9.894047904,97521.86416,28.38000183,669.2406444,66.58239348,749.6749496,4141.577126
205.4545455,196.9198122,6,97810.23179,178035.0556,2769.205399,3107.258041,105.9181089,0.728225327,3.398478973,9.972044729,1.12773573,10.03315481,97715.1456,28.4907135,669.8326053,66.58292745,749.7169601,4143.148728
205.6818182,197.139812,6,98015.03969,178605.1644,2770.093327,3108.195957,105.8684339,0.728845901,3.285757386,10.13027325,0.99414668,10.17698715,97908.19738,28.60629272,670.4236511,66.58345209,749.7597491,4144.721
205.9090909,197.3598118,6,98219.52829,179175.1606,2770.982286,3109.134709,105.8187589,0.729146526,3.17704386,10.2855181,0.867609747,10.32057128,98101.02054,28.72166748,671.0137849,66.58396875,749.8033284,4146.29411
206.1363636,197.5798116,6,98423.69505,179745.4828,2771.872894,3110.074961,105.7690839,0.729576575,3.072194537,10.44711678,0.725800891,10.47126534,98293.61579,28.84425049,671.6030084,66.58448096,749.8477473,4147.868199
206.3636364,197.7998114,6,98627.53748,180316.0546,2772.764219,3111.015704,105.7194166,0.729803884,2.97105155,10.61312754,0.580521248,10.62831582,98485.98373,28.97330627,672.1913254,66.58498075,749.8930364,4149.44271
206.5909091,198.0198112,6,98831.0531,180886.9525,2773.654772,3111.955547,105.6697645,0.729543147,2.873466055,10.78352906,0.480353325,10.79372079,98678.12521,29.11074219,672.7787379,66.58547626,749.9392352,4151.017078
206.8181818,198.2398109,6,99034.2395,181458.1543,2774.547127,3112.896934,105.6200971,0.730164639,2.77929579,10.95998651,0.428539606,10.96795395,98870.0408,29.25713501,673.3652499,66.58596411,749.9864512,4152.592816
207.0454545,198.4598107,6,99237.09426,182029.5511,2775.440645,3113.839245,105.5704221,0.730910725,2.688391937,11.13669685,0.387012729,11.14306731,99061.73177,29.40452576,673.9508662,66.58644335,750.0346952,4154.169609
207.2727273,198.6798105,6,99439.61502,182601.0428,2776.335386,3114.782608,105.5207548,0.731285344,2.600603562,11.31438967,0.349231436,11.31948774,99253.19931,29.55322876,674.5355893,66.58691841,750.0839722,4155.747018
207.5,198.8998103,6,99641.79945,183173.1455,2777.230811,3115.726458,105.4710874,0.731614273,2.515787023,11.49797718,0.312967119,11.50200684,99444.44415,29.70811462,675.1194226,66.58738286,750.1343344,4157.325168
207.7272727,199.1198101,6,99843.64525,183745.136,2778.126935,3116.670783,105.4214124,0.732080972,2.433793021,11.68104828,0.279050976,11.68419472,99635.46736,29.86275024,675.702371,66.58784221,750.1858078,4158.90445
207.9545455,199.3398099,6,100045.1502,184317.7363,2779.02344,3117.615277,105.3717374,0.732486712,2.354476962,11.85565436,0.249248978,11.85810933,99826.27026,30.0092041,676.2844389,66.58829539,750.2383489,4160.484594
208.1818182,199.5598097,6,100246.3119,184890.4312,2779.920971,3118.560655,105.3220701,0.732730381,2.277756961,12.02213716,0.223895434,12.02407623,100016.854,30.14768677,676.8656285,66.58873937,750.2918894,4162.064744
208.4090909,199.7798095,6,100447.1284,185463.3217,2780.81908,3119.506462,105.2724027,0.732868312,2.203677401,12.19193417,0.200672879,12.19346168,100207.2191,30.28959656,677.445942,66.58917941,750.3464843,4163.645655
208.6363636,199.9998093,6,100647.5974,186036.5157,2781.717414,3120.452305,105.222743,0.733207864,2.13216057,12.36183796,0.179469346,12.36305236,100397.3663,30.43175049,678.0253837,66.58961041,750.4021415,4165.227132
208.8636364,200.2198091,6,100847.7167,186609.9043,2782.616594,3121.398799,105.1730756,0.733655775,2.063125272,12.52484289,0.161233273,12.52581097,100587.2967,30.56716309,678.6039579,66.59003557,750.4588544,4166.809824
209.0909091,200.4398088,6,101047.4844,187183.6716,2783.515818,3122.345165,105.1234159,0.733854609,1.996486961,12.67406349,0.147096414,12.67485725,100777.0115,30.68892822,679.1816685,66.59045589,750.5165065,4168.39256
209.3181818,200.6598086,6,101246.8983,187757.6867,2784.415633,3123.291954,105.0737562,0.734159271,1.932167414,12.80351609,0.138082865,12.8042089,100966.5119,30.79109192,679.7585192,66.59086654,750.5750172,4169.976331
209.5454545,200.8798084,6,101445.9565,188332.0797,2785.316609,3124.239747,105.0240812,0.734793449,1.870093335,12.90817564,0.135115856,12.90880509,101155.7987,30.86864319,680.3345132,66.5912735,750.6342543,4171.561674
209.7727273,201.0998082,6,101644.6569,188906.3812,2786.218694,3125.18851,104.9744138,0.735166553,1.810187164,12.98437645,0.138917131,12.98506058,101344.8729,30.91790161,680.9096528,66.59167294,750.6939883,4173.147274
210,201.319808,6,101842.9976,189481.3448,2787.122273,3126.138643,104.9247312,0.735595378,1.752372901,13.03011274,0.149683796,13.03090504,101533.7351,30.9368927,681.4839398,66.59206597,750.7540664,4174.734308
210.2272727,201.5398078,6,102040.9767,190056.1407,2788.027587,3127.090401,104.875041,0.736126262,1.696583683,13.04501247,0.167166227,13.04598589,101722.3856,30.92523499,682.0573753,66.59245542,750.8142673,4176.322268
210.4545455,201.7598076,6,102238.5924,190631.5988,2788.934786,3128.043952,104.8253584,0.73650866,1.642746469,13.03049867,0.190646449,13.03177627,101910.8247,30.88434143,682.6299593,66.59283496,750.8743867,4177.910851
210.6818182,201.9798074,6,102435.8427,191207.0965,2789.844065,3128.999502,104.7756681,0.736868492,1.590793575,12.98939954,0.219007005,12.99111081,102099.0522,30.81702881,683.2016916,66.59321112,750.9342706,4179.500598
210.9090909,202.1998072,6,102632.7259,191782.766,2790.75551,3129.957148,104.7259855,0.73727379,1.540653488,12.92604645,0.250781146,12.92831234,102287.0679,30.72758179,683.7725708,66.59358121,750.9937411,4181.090622
211.1363636,202.419807,6,102829.2403,192358.7605,2791.66965,3130.917424,104.6762952,0.737627197,1.492261371,12.84591464,0.284393206,12.84883604,102474.8713,30.62144775,684.3425956,66.59394456,751.052726,4182.681856
211.3636364,202.6398067,6,103025.3841,192935.0041,2792.586501,3131.880347,104.6266203,0.737976848,1.445553938,12.75522872,0.31823464,12.75893808,102662.4618,30.50477295,684.9117641,66.59430465,751.1111275,4184.273404
211.5909091,202.8598065,6,103221.1557,193511.7043,2793.505536,3132.845399,104.5769453,0.738117122,1.400463725,12.6607091,0.350709996,12.66524368,102849.8388,30.38422546,685.480074,66.59465653,751.1689313,4185.865438
211.8181818,203.0798063,6,103416.5533,194088.5785,2794.426564,3133.812386,104.5272779,0.738269765,1.356929045,12.56926351,0.380517729,12.57464193,103037.0015,30.26663818,686.0475232,66.5950045,751.2261528,4187.457715
212.0454545,203.2998061,6,103611.5755,194665.6494,2795.350207,3134.781916,104.4776029,0.738555185,1.314885758,12.48742762,0.406561667,12.49361366,103223.9489,30.15851135,686.6141097,66.59534776,751.2828821,4189.050935
212.2727273,203.5198059,6,103806.2206,195242.8181,2796.275735,3135.753254,104.4279508,0.738780885,1.274274191,12.42125817,0.427949574,12.42816333,103410.6805,30.06584473,687.1798319,66.59568405,751.3391885,4190.644167
212.5,203.7398057,6,104000.4871,195820.5226,2797.203731,3136.726963,104.3782835,0.739115086,1.235034095,12.37597133,0.44405765,12.38344586,103597.1956,29.99384766,687.7446884,66.59601738,751.3952442,4192.238505
212.7272727,203.9598055,6,104194.3736,196398.402,2798.13351,3137.70235,104.3286237,0.739393954,1.197105067,12.35541577,0.454556224,12.36324476,103783.4938,29.94635925,688.3086787,66.5963439,751.4511837,4193.833332
212.9545455,204.1798053,6,104387.8785,196976.6105,2799.065018,3138.678618,104.2789716,0.739635863,1.160428322,12.3611765,0.467897787,12.36948863,103969.5747,29.92536926,688.8718032,66.59666604,751.507164,4195.428913
213.1818182,204.3998051,6,104581.0006,197554.8632,2799.995946,3139.650107,104.2293195,0.739612506,1.124945231,12.38299018,0.621505877,12.39785572,104155.4385,29.92615662,689.4340637,66.59698455,751.5629706,4197.025016
213.4090909,204.6198049,6,104773.7384,198133.4985,2800.92943,3140.625592,104.1796446,0.740193743,1.090601292,12.41717043,1.022135637,12.4571487,104341.0851,29.9480835,689.995461,66.5972958,751.6181985,4198.622938
213.6363636,204.8398046,6,104966.0906,198712.3856,2801.865481,3141.608742,104.1299772,0.741076099,1.05734083,12.46420263,1.495476119,12.5486016,104526.5152,29.98309326,690.5559973,66.59760427,751.6727934,4200.221385
213.8636364,205.0598044,6,105158.0559,199291.5238,2802.802023,3142.594487,104.0803022,0.741470643,1.025110195,12.52288514,1.932846377,12.66237382,104711.7294,30.02604065,691.1156741,66.59790706,751.7270089,4201.820862
214.0909091,205.2798042,6,105349.6331,199870.9129,2803.739392,3143.582437,104.0306272,0.741927245,0.99385207,12.5912979,2.302767671,12.7873356,104896.7282,30.07500916,691.6744932,66.59820497,751.7811016,4203.421376
214.3181818,205.499804,6,105540.8211,200450.7593,2804.677378,3144.571979,103.9809446,0.742313668,0.963551242,12.66704715,2.58596315,12.91195098,105081.5122,30.12828979,692.2324567,66.59850015,751.8352962,4205.022583
214.5454545,205.7198038,6,105731.6186,201030.7262,2805.617666,3145.562301,103.931262,0.742749616,0.934201626,12.75071686,2.822968289,13.03990662,105266.0818,30.1877594,692.7895657,66.59878772,751.8897633,4206.624827
214.7727273,205.9398036,6,105922.0245,201610.9242,2806.559491,3146.554736,102.0625082,0.744435865,0.90577648,12.84501342,3.073272354,13.18427542,105450.4347,30.25698242,693.3458225,66.59907357,751.9447434,4208.232606
215,206.1598034,5,106112.0378,202191.2409,2807.515738,3147.561102,102.0128408,0.750042784,0.878270869,12.94757421,3.323405729,13.33999474,105634.509,30.3334198,693.9012309,66.5993588,752.0009717,4209.864599
215.2302758,206.3798032,5,106304.1604,202772.0931,2808.48571,3148.581562,101.9631658,0.754962686,0.851635254,13.062039,3.634591364,13.525554,105818.4214,30.42047424,694.4557958,66.59963872,752.0576982,4211.497197
215.4605516,206.599803,5,106495.8779,203353.0434,2809.455322,3149.603682,101.9134985,0.757257031,0.825850016,13.18430835,3.943715498,13.72276819,106002.1432,30.51369629,695.0095204,66.59991895,752.1150247,4213.130326
215.6908275,206.8198028,5,106687.1893,203934.473,2810.42455,3150.626401,101.8638387,0.757537344,0.80088871,13.30823428,4.213406763,13.91485882,106185.6567,30.60748901,695.562408,66.60022148,752.1730423,4214.763988
215.9211033,207.0398026,5,106878.0936,204515.9244,2811.395495,3151.650408,101.8141714,0.757959078,0.776730176,13.43321705,4.452602404,14.10204638,106368.9628,30.70155334,696.1144605,66.60057697,752.2318426,4216.398895
216.1513791,207.2598023,5,107068.59,205097.7037,2812.366826,3152.675319,101.7644964,0.758377125,0.753350037,13.56835812,4.700179819,14.30352954,106552.0619,30.80443115,696.66568,66.60099601,752.291508,4218.034491
216.3816549,207.4798021,5,107258.6777,205680.0167,2813.337225,3153.700183,101.7148367,0.758547416,0.730723934,13.70750796,4.928182807,14.50471929,106734.9546,30.91065063,697.2160701,66.60131311,752.3521036,4219.670507
216.6119307,207.6998019,5,107448.3558,206262.2964,2814.307367,3154.725361,101.6651769,0.758917284,0.708830681,13.8438006,5.120219944,14.69322669,106917.642,31.01412048,697.7656345,66.60159205,752.4136746,4221.307524
216.8422065,207.9198017,5,107637.6237,206844.9569,2815.27839,3155.751419,101.6155172,0.759279339,0.687647071,13.97613486,5.275941135,14.86708601,107100.1249,31.11410217,698.3143751,66.60186197,752.4762025,4222.944967
217.0724824,208.1398015,5,107826.4806,207427.7379,2816.250427,3156.778409,101.5658575,0.759599471,0.667151412,14.11366576,5.417300303,15.04148634,107282.4038,31.21911926,698.862294,66.60212961,752.539767,4224.583383
217.3027582,208.3598013,5,108014.9259,208010.9002,2817.222473,3157.805642,101.5161901,0.760068915,0.647320131,14.25442472,5.5454523,15.21472607,107464.4794,31.32733765,699.4093945,66.60239095,752.6044176,4226.222859
217.533034,208.5798011,5,108202.959,208594.3127,2818.194867,3158.833429,101.4665227,0.760496082,0.628133409,14.39230425,5.653877564,15.37880514,107646.3526,31.43313599,699.9556804,66.60264777,752.6701368,4227.86301
217.7633098,208.7998009,5,108390.5793,209178.1053,2819.167158,3159.861246,101.4168554,0.760873835,0.609568603,14.52103362,5.736582117,15.52574396,107828.0244,31.53077698,700.5011551,66.60290083,752.7368857,4229.504224
217.9935856,209.0198007,5,108577.7864,209762.0163,2820.139844,3160.88949,101.3671804,0.761353779,0.591603174,14.63495697,5.789167998,15.64876856,108009.4957,31.61506653,701.0458216,66.60314734,752.8045587,4231.146438
218.2238614,209.2398005,5,108764.5799,210346.0252,2821.114516,3161.919394,101.317513,0.761782069,0.574219056,14.73764894,5.817347885,15.75312526,108190.7673,31.68928528,701.5896811,66.60339177,752.8730608,4232.789418
218.4541373,209.4598002,5,108950.9592,210930.5581,2822.081556,3162.940301,101.2678533,0.761651425,0.557391372,14.78035359,5.838943358,15.79988318,108371.8401,31.70428467,702.1327525,66.60362927,752.9419205,4234.4326
218.6844131,209.6798,5,109136.9241,211515.5244,2823.040863,3163.95242,101.2181783,0.761828643,0.541096624,14.57059947,5.855773453,15.61222001,108552.7205,31.46759338,702.6750562,66.60386445,753.0092066,4236.077413
218.9146889,209.8997998,5,109322.4743,212100.2266,2824.004914,3164.969615,101.1684957,0.76232687,0.525320971,14.04765987,5.867262928,15.13600146,108733.4128,30.91779785,703.2165873,66.60409549,753.0724287,4237.723185
219.1449647,210.1197996,5,109507.6095,212685.6622,2824.989257,3166.009329,101.1188284,0.762816958,0.510050458,13.33590893,5.876193665,14.49012291,108913.9134,30.17792664,703.7573066,66.60432355,753.1301732,4239.369197
219.3752405,210.3397994,5,109692.3296,213271.073,2825.987359,3167.064524,101.069161,0.763399337,0.495265156,12.65780154,5.885819588,13.88079858,109094.2106,29.47037659,704.2971813,66.60454994,753.1828722,4241.015769
219.6055164,210.5597992,5,109876.6343,213856.8763,2826.992934,3168.128132,101.0195013,0.763707291,0.480943258,12.0914037,5.895712349,13.37738946,109274.2951,28.87365112,704.836194,66.60477209,753.2315093,4242.663092
219.8357922,210.779799,5,110060.5236,214443.0187,2828.003721,3169.197639,100.9698415,0.763942315,0.467064618,11.67349445,5.904744893,13.00982669,109454.1616,28.42477722,705.3743317,66.60499293,753.2772187,4244.310988
220.066068,210.9997988,5,110243.9975,215029.3501,2829.019363,3170.27237,100.9201589,0.764658274,0.453610609,11.42686233,5.911894255,12.79507248,109633.8062,28.14681396,705.9115872,66.60520945,753.3212442,4245.960892
220.2963438,211.2197986,5,110427.0559,215615.9396,2830.033998,3171.345459,100.8704992,0.765060714,0.440560538,11.30546385,5.917872705,12.6909195,109813.2274,27.99424133,706.4479696,66.60542334,753.3643987,4247.610606
220.5266196,211.4397984,5,110609.6989,216202.9134,2831.049299,3172.418915,100.8208166,0.765549182,0.428108876,11.2253266,5.924391691,12.62345213,109992.428,27.88277588,706.9834843,66.60563405,753.4070267,4249.262173
220.7568954,211.6597981,5,110791.9266,216790.0097,2832.066957,3173.494724,100.7711416,0.766020142,0.41616496,11.17357169,5.931512354,12.58127744,110171.4089,27.79949341,707.5181309,66.60584044,753.44928,4250.914238
220.9871713,211.8797979,5,110973.7393,217377.4895,2833.085573,3174.571423,100.7214819,0.766158784,0.404573359,11.14401443,5.939519029,12.55898292,110350.1701,27.73815002,708.0519099,66.60604527,753.4912927,4252.566337
221.2174471,212.0997977,5,111155.137,217965.2221,2834.105953,3175.649885,100.6718221,0.766444954,0.393328941,11.13414673,5.948297324,12.55431167,110528.7116,27.69628296,708.5848211,66.60624417,753.5332124,4254.219304
221.4477229,212.3197975,5,111336.1202,218553.4148,2835.128133,3176.730135,100.6221624,0.766792346,0.382424809,11.14551082,5.957160205,12.56823703,110707.0331,27.67564697,709.1168648,66.60644155,753.5751699,4255.872913
221.6779987,212.5397973,5,111516.689,219141.5019,2836.152107,3177.812137,100.572495,0.767315885,0.371854988,11.17906295,5.965322556,12.60125715,110885.1346,27.67747192,709.6480414,66.6066347,753.617332,4257.528037
221.9082745,212.7597971,5,111696.844,219730.2005,2837.177696,3178.895678,100.5228201,0.767755556,0.361612385,11.23429934,5.972188778,12.6527093,111063.0162,27.70151672,710.1783525,66.60682476,753.6598203,4259.183801
222.1385504,212.9797969,5,111876.5855,220319.152,2838.20483,3179.980646,100.4731527,0.768181507,0.351690072,11.30953888,5.977285944,12.72087299,111240.6782,27.74632263,710.7077996,66.60701225,753.7027781,4260.840502
222.3688262,213.1997967,5,112055.914,220908.1285,2839.233049,3181.066542,100.4234777,0.768617335,0.342079822,11.40207889,5.980165971,12.80336636,111418.1211,27.80939331,711.2363853,66.60719514,753.7463264,4262.498107
222.599102,213.4197965,5,112234.83,221497.7159,2840.262885,3182.153866,100.3737951,0.769163844,0.33277444,11.50823321,5.980661086,12.89691681,111595.3456,27.88718262,711.7641121,66.60737656,753.790585,4264.157332
222.8293778,213.6397963,5,112413.3342,222087.2734,2841.293794,3183.242038,100.3241125,0.769682999,0.323765898,11.62363754,5.978854797,12.99777476,111772.3524,27.9754303,712.2909833,66.60755297,753.8356012,4265.817162
223.0596536,213.859796,5,112591.4273,222677.4411,2842.325625,3184.330883,100.2744222,0.770039796,0.315047017,11.74299778,5.974761402,13.10140973,111949.1424,28.0688446,712.8170021,66.60772749,753.8814288,4267.478066
223.2899294,214.0797958,5,112769.1098,223267.6326,2843.358543,3185.420548,100.224732,0.770482879,0.306609279,11.86096619,5.968749821,13.20319512,112125.7165,28.16202698,713.3421719,66.60789863,753.9280666,4269.139819
223.5202053,214.2997956,5,112946.3827,223858.0752,2844.392259,3186.510734,100.1750494,0.770836506,0.298444526,11.97243131,5.961269503,13.29888864,112302.0756,28.24976501,713.8664959,66.60806651,753.9754823,4270.802345
223.7504811,214.5197954,5,113123.2467,224448.845,2845.426545,3187.601219,100.1253744,0.771059026,0.290545032,12.07282372,5.952734496,13.3844895,112478.2206,28.32730713,714.3899771,66.60823257,754.0235921,4272.464972
223.9807569,214.7397952,5,113299.7026,225039.9197,2846.461614,3188.692232,100.0756994,0.771306319,0.282902413,12.15810491,5.943623932,13.45663366,112654.1524,28.39041138,714.9126181,66.60839414,754.0723275,4274.128609
224.2110327,214.959795,5,113475.7515,225631.3217,2847.496954,3189.784972,100.0260244,0.77166102,0.275508975,12.2345789,5.897801736,13.50598052,112829.8713,28.44668579,715.4344183,66.60855446,754.1216183,4275.793018
224.4413085,215.1797948,5,113651.3943,226222.9757,2848.535242,3190.879263,99.97635704,0.771848112,0.268356284,12.32229344,5.785238123,13.53882156,113005.377,28.51699524,715.9553786,66.60871096,754.1715199,4277.457545
224.6715843,215.3997946,5,113826.6321,226815.0077,2849.569929,3191.968176,99.92671257,0.771759823,0.261436291,12.38345184,5.668797319,13.54758404,113180.6704,28.56055908,716.4755128,66.60886547,754.2218702,4279.122043
224.9018602,215.6197944,5,114001.466,227407.1541,2850.607294,3193.059414,99.8770681,0.771970982,0.254740604,12.34070286,5.55380644,13.46403846,113355.7554,28.49946899,716.9948212,66.60901758,754.2719673,4280.787194
